SessionID,StudentLevel,Discipline,SessionDate,SessionLengthMin,TotalPrompts,AI_AssistanceLevel,FinalOutcome,UsedAgain,SatisfactionRating,TaskType_Brainstorming,TaskType_Coding,TaskType_Homework Help,TaskType_Research,TaskType_Studying,TaskType_Writing
SESSION08208,2,History,2024-08-26,29.58,8,1,2,0,1.0,False,True,False,False,False,False
SESSION08209,2,Math,2024-11-04,11.4,2,3,3,0,3.2,False,False,True,False,False,False
SESSION08210,2,Engineering,2024-10-28,14.63,3,3,3,0,4.2,True,False,False,False,False,False
SESSION08211,1,Biology,2024-09-18,6.05,1,4,3,1,3.5,False,True,False,False,False,False
SESSION08212,3,Computer Science,2025-02-12,16.71,8,3,2,1,3.8,False,False,False,False,False,True
SESSION08213,3,Engineering,2024-10-07,2.13,1,4,3,1,3.8,False,True,False,False,False,False
SESSION08214,1,History,2025-03-11,18.08,5,4,3,1,5.0,False,False,False,False,False,True
SESSION08215,2,History,2024-12-09,18.93,4,4,2,1,4.4,False,False,False,False,False,True
SESSION08216,2,Engineering,2025-02-22,30.37,13,3,2,1,3.3,False,False,False,False,False,True
SESSION08217,2,Business,2025-02-26,15.48,3,4,2,1,4.5,False,False,False,False,False,True
SESSION08218,2,Biology,2024-06-27,13.45,5,3,2,1,3.2,False,True,False,False,False,False
SESSION08219,3,Computer Science,2025-04-16,24.35,5,3,2,0,3.5,True,False,False,False,False,False
SESSION08220,2,Engineering,2024-12-13,21.88,5,4,2,1,4.1,False,False,False,False,False,True
SESSION08221,3,Psychology,2025-04-06,18.72,7,4,3,1,4.7,False,False,False,False,True,False
SESSION08222,3,History,2024-10-17,6.91,2,3,3,1,3.6,False,True,False,False,False,False
SESSION08223,3,Engineering,2025-06-03,20.98,5,4,2,1,4.9,False,False,False,False,False,True
SESSION08224,3,Computer Science,2024-08-16,1.17,1,3,2,1,3.1,False,True,False,False,False,False
SESSION08225,2,Business,2025-02-03,6.73,2,4,1,1,3.4,True,False,False,False,False,False
SESSION08226,2,Engineering,2025-05-24,22.23,5,3,2,1,1.0,False,False,False,False,True,False
SESSION08227,2,Biology,2025-02-15,7.81,2,3,1,0,3.1,False,False,False,False,False,True
SESSION08228,2,Psychology,2024-07-02,31.33,6,4,2,1,3.4,False,True,False,False,False,False
SESSION08229,2,Psychology,2024-12-13,19.68,3,3,0,1,3.0,False,False,False,False,True,False
SESSION08230,3,Psychology,2024-10-06,32.52,8,3,2,0,3.5,False,False,False,True,False,False
SESSION08231,2,Engineering,2025-02-22,19.07,8,3,3,1,2.7,False,True,False,False,False,False
SESSION08232,2,Engineering,2024-12-25,8.24,1,4,2,0,3.8,False,False,False,False,False,True
SESSION08233,1,Business,2024-08-18,31.51,11,5,1,0,5.0,False,False,False,False,True,False
SESSION08234,2,Math,2025-04-17,4.08,1,3,3,1,3.5,False,False,False,False,False,True
SESSION08235,3,Engineering,2025-02-18,31.73,15,3,2,1,2.6,False,False,False,False,True,False
SESSION08236,3,Computer Science,2024-12-01,12.05,2,2,3,0,1.0,False,False,True,False,False,False
SESSION08237,2,Business,2024-12-05,11.2,3,3,0,0,2.1,True,False,False,False,False,False
SESSION08238,2,Business,2025-02-08,16.3,5,4,3,1,3.1,False,False,False,False,True,False
SESSION08239,2,Engineering,2024-10-20,12.67,3,3,3,1,3.2,False,False,False,False,True,False
SESSION08240,3,Engineering,2024-07-18,17.28,5,5,3,1,4.0,False,True,False,False,False,False
SESSION08241,2,Business,2025-04-16,52.22,10,3,2,0,1.0,False,False,False,True,False,False
SESSION08242,1,Computer Science,2024-12-11,5.35,2,3,2,1,2.1,False,False,False,False,False,True
SESSION08243,1,Psychology,2025-02-01,24.32,7,4,2,1,3.7,False,False,False,False,False,True
SESSION08244,2,Psychology,2025-02-19,20.93,6,5,1,0,5.0,True,False,False,False,False,False
SESSION08245,1,Biology,2024-11-24,3.4,1,4,2,1,4.1,False,False,False,False,True,False
SESSION08246,1,Biology,2024-12-29,18.84,8,2,1,1,2.1,False,True,False,False,False,False
SESSION08247,2,Math,2024-07-02,34.81,9,4,3,1,3.1,False,False,False,False,False,True
SESSION08248,2,Biology,2025-01-28,47.52,16,5,3,0,5.0,False,False,True,False,False,False
SESSION08249,3,Psychology,2024-06-25,10.05,4,4,1,0,4.1,False,False,False,False,True,False
SESSION08250,1,History,2025-01-24,46.01,10,3,2,1,3.2,False,False,True,False,False,False
SESSION08251,3,Computer Science,2025-04-23,24.24,5,3,3,1,2.8,False,False,False,False,False,True
SESSION08252,2,Biology,2025-02-10,27.03,6,2,3,0,1.4,False,False,False,False,True,False
SESSION08253,2,History,2024-12-18,12.78,3,5,0,0,5.0,False,True,False,False,False,False
SESSION08254,2,Biology,2024-10-21,43.14,10,3,3,1,2.6,True,False,False,False,False,False
SESSION08255,2,Math,2025-03-17,42.13,13,5,0,0,3.9,False,False,False,True,False,False
SESSION08256,2,Engineering,2025-03-14,12.24,4,2,2,1,1.0,False,False,False,False,True,False
SESSION08257,2,Computer Science,2025-01-03,23.14,4,3,3,0,2.3,False,False,True,False,False,False
SESSION08258,2,Math,2024-09-30,17.59,6,3,3,1,2.5,False,False,False,False,True,False
SESSION08259,3,Math,2025-01-27,10.93,2,1,3,1,1.0,False,True,False,False,False,False
SESSION08260,1,Computer Science,2024-11-07,12.44,5,5,2,1,4.5,False,False,False,False,False,True
SESSION08261,2,Psychology,2025-03-17,6.03,1,4,3,1,4.2,False,False,True,False,False,False
SESSION08262,2,Biology,2025-02-18,16.35,3,4,3,0,5.0,False,False,False,False,False,True
SESSION08263,2,Psychology,2025-05-20,29.41,6,4,2,1,4.2,False,False,False,False,False,True
SESSION08264,3,Biology,2025-01-31,29.56,10,3,3,1,3.4,False,False,False,False,False,True
SESSION08265,1,History,2024-10-12,35.63,8,3,3,1,2.9,False,False,False,False,False,True
SESSION08266,2,Computer Science,2024-11-28,39.85,13,4,2,1,4.4,False,False,False,False,False,True
SESSION08267,2,Computer Science,2024-10-09,9.15,1,4,1,1,3.3,False,False,False,False,True,False
SESSION08268,2,Biology,2024-07-23,21.03,4,3,2,1,3.0,False,False,False,False,True,False
SESSION08269,2,Business,2025-01-07,3.03,1,4,2,1,4.0,False,False,True,False,False,False
SESSION08270,1,Biology,2024-09-07,48.82,12,2,3,0,2.5,False,False,False,False,False,True
SESSION08271,2,Business,2025-05-01,7.06,1,4,2,1,2.6,False,False,False,False,False,True
SESSION08272,3,Biology,2025-02-15,24.8,9,4,3,1,4.2,False,False,True,False,False,False
SESSION08273,2,Math,2025-05-01,39.83,13,3,1,0,3.7,False,False,False,False,False,True
SESSION08274,3,Computer Science,2025-01-05,17.39,4,4,3,1,4.6,True,False,False,False,False,False
SESSION08275,3,Psychology,2025-05-18,39.94,8,4,2,0,5.0,False,False,False,False,False,True
SESSION08276,2,History,2024-10-19,43.67,18,2,1,1,1.6,False,True,False,False,False,False
SESSION08277,2,Psychology,2024-08-06,4.92,1,3,1,1,4.5,False,False,True,False,False,False
SESSION08278,3,Biology,2024-11-30,22.25,5,3,3,1,4.5,False,False,True,False,False,False
SESSION08279,2,Engineering,2024-12-20,20.18,5,4,0,1,5.0,False,False,False,False,True,False
SESSION08280,2,Psychology,2024-09-26,37.08,7,4,2,0,2.8,False,False,False,False,False,True
SESSION08281,1,Engineering,2024-10-14,13.85,3,5,3,0,4.7,False,False,True,False,False,False
SESSION08282,2,Computer Science,2025-05-15,24.26,5,4,2,0,5.0,False,False,False,False,True,False
SESSION08283,2,Biology,2024-12-18,7.91,1,3,3,0,4.2,False,True,False,False,False,False
SESSION08284,1,Psychology,2025-01-11,16.55,3,3,3,0,2.3,False,False,False,False,False,True
SESSION08285,2,Business,2025-02-23,6.64,1,4,3,0,4.6,False,True,False,False,False,False
SESSION08286,3,Math,2024-11-04,6.08,2,3,2,1,3.5,False,False,False,False,False,True
SESSION08287,2,Engineering,2024-09-12,9.38,2,4,0,0,4.5,False,False,False,False,True,False
SESSION08288,2,Biology,2024-11-25,7.58,1,3,3,1,3.8,False,False,False,False,False,True
SESSION08289,2,History,2025-04-04,37.14,18,2,2,1,1.0,False,False,True,False,False,False
SESSION08290,1,Engineering,2025-02-04,12.73,3,3,2,0,3.4,True,False,False,False,False,False
SESSION08291,2,Computer Science,2025-01-18,8.89,2,4,3,1,2.9,False,True,False,False,False,False
SESSION08292,2,Business,2025-05-03,9.24,1,4,2,1,4.0,False,False,False,False,False,True
SESSION08293,2,Computer Science,2025-01-17,13.29,3,3,3,0,3.8,False,False,False,False,False,True
SESSION08294,3,Business,2024-08-04,24.07,7,5,0,1,5.0,False,True,False,False,False,False
SESSION08295,1,Engineering,2024-11-18,9.64,2,5,3,1,4.1,False,False,True,False,False,False
SESSION08296,2,Math,2024-10-15,27.13,8,5,3,0,3.3,False,True,False,False,False,False
SESSION08297,3,Engineering,2025-04-21,11.89,2,3,3,1,3.6,True,False,False,False,False,False
SESSION08298,2,Business,2025-02-05,7.09,2,3,2,0,3.9,False,False,False,False,True,False
SESSION08299,3,Math,2025-01-17,28.02,6,2,2,1,2.8,False,False,False,False,False,True
SESSION08300,2,Psychology,2024-07-04,20.48,4,5,3,0,4.6,False,True,False,False,False,False
SESSION08301,2,Biology,2024-10-05,10.3,2,2,3,0,1.9,False,True,False,False,False,False
SESSION08302,3,Psychology,2024-10-14,29.31,11,3,0,0,2.5,False,False,False,True,False,False
SESSION08303,1,Psychology,2024-10-24,16.15,4,5,0,0,5.0,False,False,False,False,True,False
SESSION08304,2,Math,2024-06-27,33.57,10,5,2,1,4.8,False,False,False,False,True,False
SESSION08305,2,Psychology,2025-04-27,22.6,9,3,3,1,4.8,False,True,False,False,False,False
SESSION08306,2,Engineering,2025-02-13,20.73,9,4,0,0,3.0,False,False,True,False,False,False
SESSION08307,2,History,2024-08-27,33.67,13,5,1,0,5.0,False,False,False,False,True,False
SESSION08308,1,Psychology,2025-03-08,30.7,11,2,2,0,1.0,False,False,False,False,False,True
SESSION08309,1,Engineering,2025-02-27,7.46,1,4,3,1,3.5,False,False,True,False,False,False
SESSION08310,2,Engineering,2025-01-09,7.69,1,3,2,1,2.1,False,False,False,False,False,True
SESSION08311,1,Math,2025-05-03,28.69,13,3,3,1,4.0,False,False,False,False,False,True
SESSION08312,2,Biology,2024-11-24,10.7,2,3,0,0,3.1,False,True,False,False,False,False
SESSION08313,1,Biology,2025-05-30,35.26,7,4,0,1,4.9,False,False,False,False,False,True
SESSION08314,3,Math,2024-06-27,20.63,7,3,3,0,4.5,False,False,False,False,False,True
SESSION08315,2,Engineering,2024-10-28,24.53,8,3,3,1,3.4,False,False,False,False,True,False
SESSION08316,1,Engineering,2024-08-29,25.73,5,3,3,1,3.3,False,True,False,False,False,False
SESSION08317,3,Computer Science,2024-08-08,13.0,6,3,1,0,2.7,False,False,False,True,False,False
SESSION08318,2,Computer Science,2025-05-14,32.76,7,2,3,1,2.2,False,True,False,False,False,False
SESSION08319,3,History,2025-06-03,11.83,2,5,3,1,5.0,False,False,True,False,False,False
SESSION08320,2,Computer Science,2024-07-06,8.4,2,3,3,1,3.7,False,True,False,False,False,False
SESSION08321,2,Engineering,2024-08-26,9.06,4,4,3,1,5.0,False,False,False,False,False,True
SESSION08322,2,Computer Science,2024-11-25,44.52,10,4,2,1,3.8,False,False,True,False,False,False
SESSION08323,3,Engineering,2024-08-17,4.41,1,4,3,1,2.8,False,False,False,False,False,True
SESSION08324,2,Computer Science,2024-12-19,11.8,3,3,3,1,1.7,False,True,False,False,False,False
SESSION08325,2,Computer Science,2024-07-09,6.27,2,3,3,1,3.0,False,True,False,False,False,False
SESSION08326,2,Engineering,2024-11-25,12.87,2,2,3,1,2.5,False,True,False,False,False,False
SESSION08327,2,Biology,2024-11-26,17.9,4,2,3,0,3.1,False,False,False,False,True,False
SESSION08328,1,Math,2024-10-14,3.8,1,4,2,1,4.7,False,True,False,False,False,False
SESSION08329,2,Biology,2025-01-24,11.97,5,3,3,0,2.7,False,False,False,False,True,False
SESSION08330,2,History,2025-02-12,10.7,2,3,3,1,1.6,False,True,False,False,False,False
SESSION08331,2,Business,2025-06-09,23.78,5,4,3,1,4.7,False,False,False,False,False,True
SESSION08332,2,History,2024-07-17,31.36,14,4,1,1,4.2,False,False,False,False,False,True
SESSION08333,1,History,2024-07-01,44.98,17,3,3,1,2.7,False,True,False,False,False,False
SESSION08334,3,Engineering,2025-05-16,41.69,11,1,2,1,1.0,False,False,True,False,False,False
SESSION08335,2,Engineering,2025-01-21,25.18,10,4,1,1,3.6,False,False,False,False,True,False
SESSION08336,2,Math,2024-09-01,30.16,12,3,3,1,4.4,False,False,False,False,True,False
SESSION08337,2,Biology,2024-10-07,13.18,6,5,3,1,3.4,False,False,False,False,True,False
SESSION08338,3,Business,2025-01-17,5.41,1,4,3,0,4.1,False,False,False,False,True,False
SESSION08339,2,Math,2025-05-13,20.37,9,4,1,1,4.6,False,False,False,True,False,False
SESSION08340,2,Computer Science,2024-09-30,14.76,3,5,3,1,3.6,False,False,False,False,True,False
SESSION08341,2,Business,2024-11-10,25.53,11,2,1,0,3.0,False,False,True,False,False,False
SESSION08342,2,History,2025-01-11,15.12,3,4,2,0,3.9,False,False,False,False,True,False
SESSION08343,2,Engineering,2024-08-03,8.52,2,3,3,0,3.0,False,True,False,False,False,False
SESSION08344,3,History,2025-04-19,9.52,3,4,0,0,3.0,False,False,True,False,False,False
SESSION08345,1,Computer Science,2024-09-17,17.91,8,4,2,1,3.0,False,True,False,False,False,False
SESSION08346,3,Math,2024-06-24,15.99,3,3,3,1,2.5,False,False,False,False,True,False
SESSION08347,2,Biology,2025-01-26,21.74,4,4,2,1,4.9,False,False,False,False,False,True
SESSION08348,3,Engineering,2025-05-30,19.77,7,4,3,1,3.8,False,False,False,False,False,True
SESSION08349,2,Math,2025-01-19,9.08,2,4,2,1,3.7,False,False,False,False,False,True
SESSION08350,2,Psychology,2025-02-01,15.0,3,3,3,0,3.3,False,True,False,False,False,False
SESSION08351,1,Computer Science,2025-01-25,20.44,4,4,3,1,4.1,True,False,False,False,False,False
SESSION08352,3,Math,2024-09-05,10.8,2,4,2,1,4.0,False,False,False,False,False,True
SESSION08353,3,Business,2025-05-29,8.53,3,3,2,1,1.7,False,False,False,False,True,False
SESSION08354,2,Business,2025-03-09,27.92,6,3,1,1,2.9,False,True,False,False,False,False
SESSION08355,2,Computer Science,2025-05-02,35.93,15,3,3,1,4.9,False,False,False,False,False,True
SESSION08356,1,Psychology,2024-07-09,16.89,5,3,3,0,4.9,False,False,False,False,False,True
SESSION08357,2,Biology,2024-10-30,50.12,11,3,3,1,2.9,False,False,False,False,False,True
SESSION08358,1,History,2024-12-28,20.45,4,5,3,1,4.9,False,False,False,False,False,True
SESSION08359,2,Business,2024-10-20,45.28,13,3,2,1,4.2,True,False,False,False,False,False
SESSION08360,3,Computer Science,2025-03-09,21.67,4,4,3,1,4.6,True,False,False,False,False,False
SESSION08361,1,Psychology,2025-05-06,13.94,4,2,3,1,2.6,False,True,False,False,False,False
SESSION08362,2,Math,2025-01-20,28.67,10,3,0,0,4.4,False,False,False,False,False,True
SESSION08363,2,History,2025-01-24,11.48,2,2,0,1,3.0,False,False,False,False,False,True
SESSION08364,2,Biology,2024-09-24,35.52,9,5,1,1,4.9,False,False,True,False,False,False
SESSION08365,2,Psychology,2025-02-19,17.92,3,4,2,1,2.9,False,False,False,False,False,True
SESSION08366,3,Computer Science,2025-02-10,18.71,7,4,3,1,3.4,False,False,True,False,False,False
SESSION08367,2,Computer Science,2025-04-06,27.01,8,3,3,1,2.9,False,False,False,False,False,True
SESSION08368,3,Business,2024-12-24,8.4,2,2,3,1,1.8,False,True,False,False,False,False
SESSION08369,1,Computer Science,2024-10-03,13.55,4,3,2,1,1.7,False,False,False,False,True,False
SESSION08370,2,Psychology,2025-05-13,25.1,8,3,1,1,3.1,False,False,False,True,False,False
SESSION08371,2,Business,2025-05-21,68.83,22,2,3,1,1.8,False,True,False,False,False,False
SESSION08372,2,Business,2025-04-08,23.03,5,2,0,0,2.2,False,True,False,False,False,False
SESSION08373,2,Biology,2024-08-04,55.56,12,4,0,1,3.1,False,False,False,False,False,True
SESSION08374,2,Business,2025-01-24,11.08,2,4,1,0,2.7,False,False,False,False,False,True
SESSION08375,2,History,2024-11-06,7.75,3,3,3,0,2.7,False,True,False,False,False,False
SESSION08376,1,Math,2024-12-02,33.75,12,3,1,1,3.9,False,False,True,False,False,False
SESSION08377,2,Psychology,2025-05-26,3.23,1,4,1,1,4.8,False,False,False,False,True,False
SESSION08378,2,Psychology,2024-09-23,6.16,1,2,3,0,2.7,False,False,True,False,False,False
SESSION08379,2,Business,2024-06-29,26.32,8,3,2,0,3.9,False,False,False,False,False,True
SESSION08380,3,Engineering,2024-08-21,25.68,10,4,3,1,3.9,False,True,False,False,False,False
SESSION08381,1,Biology,2025-06-18,17.51,7,4,2,1,3.0,False,False,False,False,False,True
SESSION08382,3,History,2024-12-14,7.54,1,3,3,1,3.3,False,False,False,False,True,False
SESSION08383,2,Psychology,2025-04-26,19.82,6,3,2,1,3.1,False,False,False,False,False,True
SESSION08384,2,Math,2024-11-14,9.97,2,4,3,1,3.1,False,False,False,False,False,True
SESSION08385,3,Biology,2025-06-14,14.53,6,5,2,1,5.0,False,False,False,False,False,True
SESSION08386,2,Psychology,2024-06-28,35.02,9,4,2,1,4.6,False,False,False,True,False,False
SESSION08387,2,Math,2024-07-12,10.9,2,3,1,0,2.1,False,False,True,False,False,False
SESSION08388,2,Psychology,2024-06-24,14.29,6,3,3,1,1.0,False,False,False,False,False,True
SESSION08389,1,Engineering,2024-09-14,17.03,3,3,3,1,3.5,False,False,False,False,False,True
SESSION08390,3,Engineering,2024-07-11,10.93,3,4,3,1,3.3,False,False,True,False,False,False
SESSION08391,2,Engineering,2025-03-14,11.38,2,5,1,0,4.3,False,False,True,False,False,False
SESSION08392,3,Psychology,2024-11-04,6.12,2,4,2,1,4.1,False,False,False,False,False,True
SESSION08393,2,Computer Science,2025-03-30,16.95,8,4,3,0,3.8,False,False,False,True,False,False
SESSION08394,2,Engineering,2024-11-22,8.3,2,4,3,1,3.2,False,True,False,False,False,False
SESSION08395,1,Business,2025-04-15,84.96,17,4,2,1,4.8,False,False,False,False,False,True
SESSION08396,2,Math,2025-03-14,31.07,7,5,2,0,4.9,True,False,False,False,False,False
SESSION08397,2,Engineering,2024-11-27,30.24,9,3,3,1,1.8,False,False,False,False,False,True
SESSION08398,2,Business,2024-08-02,21.0,4,2,2,0,2.0,False,False,False,True,False,False
SESSION08399,2,Engineering,2025-02-08,28.73,8,2,2,1,2.1,False,False,False,False,False,True
SESSION08400,2,Psychology,2025-06-04,48.89,11,2,0,0,2.9,False,False,False,False,False,True
SESSION08401,2,Computer Science,2025-05-27,16.21,3,4,2,1,3.4,False,False,False,False,True,False
SESSION08402,2,Computer Science,2025-04-22,6.2,1,3,2,1,2.2,False,False,False,False,True,False
SESSION08403,2,Business,2025-02-10,27.01,7,5,3,0,5.0,False,True,False,False,False,False
SESSION08404,3,Math,2024-11-09,31.5,15,3,2,1,4.2,False,False,False,False,True,False
SESSION08405,1,Math,2025-03-01,32.47,10,4,2,1,4.1,False,False,False,True,False,False
SESSION08406,3,Math,2024-09-10,34.84,13,4,3,0,4.0,False,False,False,False,False,True
SESSION08407,2,Business,2024-06-30,1.34,1,5,3,1,4.3,False,False,False,False,False,True
SESSION08408,2,Math,2025-06-12,25.9,6,4,2,1,4.4,False,True,False,False,False,False
SESSION08409,3,History,2024-11-09,18.66,6,4,3,1,3.6,False,False,False,False,False,True
SESSION08410,2,History,2024-11-21,18.11,7,4,3,0,5.0,False,False,False,False,True,False
SESSION08411,3,Biology,2024-10-15,44.36,11,3,1,0,2.5,False,False,False,False,False,True
SESSION08412,3,Psychology,2024-07-31,9.82,2,3,1,1,2.0,False,False,True,False,False,False
SESSION08413,3,History,2025-01-26,4.12,1,4,1,0,4.8,False,False,False,False,False,True
SESSION08414,3,Business,2024-10-03,32.23,6,5,3,1,5.0,False,False,False,False,False,True
SESSION08415,2,History,2025-04-17,5.64,1,2,1,0,1.5,False,False,False,False,False,True
SESSION08416,2,History,2025-01-29,15.68,3,5,3,1,5.0,False,False,False,False,False,True
SESSION08417,2,History,2024-09-06,23.45,5,1,3,1,2.6,False,False,False,True,False,False
SESSION08418,2,Business,2025-05-10,15.74,5,3,3,1,1.2,False,True,False,False,False,False
SESSION08419,2,Psychology,2024-12-11,31.18,6,4,3,1,4.7,False,False,False,False,True,False
SESSION08420,2,Psychology,2025-01-20,4.72,2,3,1,0,3.2,False,False,False,True,False,False
SESSION08421,2,Business,2025-03-09,2.0,1,4,1,0,4.5,False,False,False,False,True,False
SESSION08422,1,Business,2025-05-18,12.97,2,3,1,0,1.4,False,False,False,False,True,False
SESSION08423,1,History,2025-06-07,8.47,2,4,2,1,5.0,False,False,True,False,False,False
SESSION08424,3,Math,2024-10-16,3.57,1,3,1,1,2.5,False,False,True,False,False,False
SESSION08425,2,Engineering,2024-12-08,16.43,3,3,3,1,3.2,False,False,False,False,True,False
SESSION08426,3,Business,2024-12-15,5.47,2,3,3,1,4.0,False,False,False,False,False,True
